Learning rate,l2 penalty parameter,Batchsize,Number of Epochs,Performance
6,0.7,2560,80,0.218229
6,0.7,2560,160,0.217839
6,0.7,2560,320,0.217839
6,0.7,2560,640,0.217839
6,0.7,2560,1280,0.217839
6,0.7,2560,2560,0.217839
6,0.8,20,5,0.2132
6,0.8,20,10,0.2132
6,0.8,20,20,0.2132
6,0.8,20,40,0.2132
6,0.8,20,80,0.2132
6,0.8,20,160,0.2132
6,0.8,20,320,0.2132
6,0.8,20,640,0.2132
6,0.8,20,1280,0.2132
6,0.8,20,2560,0.2132
6,0.8,40,5,0.2152
6,0.8,40,10,0.2152
6,0.8,40,20,0.2152
6,0.8,40,40,0.2152
6,0.8,40,80,0.2152
6,0.8,40,160,0.2152
6,0.8,40,320,0.2152
6,0.8,40,640,0.2152
6,0.8,40,1280,0.2152
6,0.8,40,2560,0.2152
6,0.8,80,5,0.2116
6,0.8,80,10,0.2116
6,0.8,80,20,0.2116
6,0.8,80,40,0.2116
6,0.8,80,80,0.2116
6,0.8,80,160,0.2116
6,0.8,80,320,0.2116
6,0.8,80,640,0.2116
6,0.8,80,1280,0.2116
6,0.8,80,2560,0.2116
6,0.8,160,5,0.212399
6,0.8,160,10,0.210887
6,0.8,160,20,0.210887
6,0.8,160,40,0.210887
6,0.8,160,80,0.210887
6,0.8,160,160,0.210887
6,0.8,160,320,0.210887
6,0.8,160,640,0.210887
6,0.8,160,1280,0.210887
6,0.8,160,2560,0.210887
6,0.8,320,5,0.214214
6,0.8,320,10,0.21129
6,0.8,320,20,0.210887
6,0.8,320,40,0.210887
6,0.8,320,80,0.210887
6,0.8,320,160,0.210887
6,0.8,320,320,0.210887
6,0.8,320,640,0.210887
6,0.8,320,1280,0.210887
6,0.8,320,2560,0.210887
6,0.8,640,5,0.226458
6,0.8,640,10,0.215625
6,0.8,640,20,0.213125
6,0.8,640,40,0.213021
6,0.8,640,80,0.213021
6,0.8,640,160,0.213021
6,0.8,640,320,0.213021
6,0.8,640,640,0.213021
6,0.8,640,1280,0.213021
6,0.8,640,2560,0.213021
6,0.8,1280,5,0.242634
6,0.8,1280,10,0.23192
6,0.8,1280,20,0.220424
6,0.8,1280,40,0.217634
6,0.8,1280,80,0.217634
6,0.8,1280,160,0.217634
6,0.8,1280,320,0.217634
6,0.8,1280,640,0.217634
6,0.8,1280,1280,0.217634
6,0.8,1280,2560,0.217634
6,0.8,2560,5,0.266016
6,0.8,2560,10,0.249349
6,0.8,2560,20,0.239062
6,0.8,2560,40,0.227344
6,0.8,2560,80,0.223177
6,0.8,2560,160,0.223047
6,0.8,2560,320,0.223047
6,0.8,2560,640,0.223047
6,0.8,2560,1280,0.223047
6,0.8,2560,2560,0.223047
6,0.9,20,5,0.2188
6,0.9,20,10,0.2188
6,0.9,20,20,0.2188
6,0.9,20,40,0.2188
6,0.9,20,80,0.2188
6,0.9,20,160,0.2188
6,0.9,20,320,0.2188
6,0.9,20,640,0.2188
6,0.9,20,1280,0.2188
6,0.9,20,2560,0.2188
6,0.9,40,5,0.2198
6,0.9,40,10,0.2198
6,0.9,40,20,0.2198
6,0.9,40,40,0.2198
6,0.9,40,80,0.2198
6,0.9,40,160,0.2198
6,0.9,40,320,0.2198
6,0.9,40,640,0.2198
6,0.9,40,1280,0.2198
6,0.9,40,2560,0.2198
6,0.9,80,5,0.2168
6,0.9,80,10,0.2168
6,0.9,80,20,0.2168
6,0.9,80,40,0.2168
6,0.9,80,80,0.2168
6,0.9,80,160,0.2168
6,0.9,80,320,0.2168
6,0.9,80,640,0.2168
6,0.9,80,1280,0.2168
6,0.9,80,2560,0.2168
6,0.9,160,5,0.215524
6,0.9,160,10,0.215323
6,0.9,160,20,0.215323
6,0.9,160,40,0.215323
6,0.9,160,80,0.215323
6,0.9,160,160,0.215323
6,0.9,160,320,0.215323
6,0.9,160,640,0.215323
6,0.9,160,1280,0.215323
6,0.9,160,2560,0.215323
6,0.9,320,5,0.217742
6,0.9,320,10,0.215121
6,0.9,320,20,0.21502
6,0.9,320,40,0.21502
6,0.9,320,80,0.21502
6,0.9,320,160,0.21502
6,0.9,320,320,0.21502
6,0.9,320,640,0.21502
6,0.9,320,1280,0.21502
6,0.9,320,2560,0.21502
6,0.9,640,5,0.228542
6,0.9,640,10,0.219583
6,0.9,640,20,0.217187
6,0.9,640,40,0.217187
6,0.9,640,80,0.217187
6,0.9,640,160,0.217187
6,0.9,640,320,0.217187
6,0.9,640,640,0.217187
6,0.9,640,1280,0.217187
6,0.9,640,2560,0.217187
6,0.9,1280,5,0.243192
6,0.9,1280,10,0.233705
6,0.9,1280,20,0.224442
6,0.9,1280,40,0.22221
6,0.9,1280,80,0.222098
6,0.9,1280,160,0.222098
6,0.9,1280,320,0.222098
6,0.9,1280,640,0.222098
6,0.9,1280,1280,0.222098
6,0.9,1280,2560,0.222098
6,0.9,2560,5,0.266276
6,0.9,2560,10,0.25
6,0.9,2560,20,0.240625
6,0.9,2560,40,0.23099
6,0.9,2560,80,0.227604
6,0.9,2560,160,0.227604
6,0.9,2560,320,0.227604
6,0.9,2560,640,0.227604
6,0.9,2560,1280,0.227604
6,0.9,2560,2560,0.227604
6,1,20,5,0.2217
6,1,20,10,0.2217
6,1,20,20,0.2217
6,1,20,40,0.2217
6,1,20,80,0.2217
6,1,20,160,0.2217
6,1,20,320,0.2217
6,1,20,640,0.2217
6,1,20,1280,0.2217
6,1,20,2560,0.2217
6,1,40,5,0.2235
6,1,40,10,0.2235
6,1,40,20,0.2235
6,1,40,40,0.2235
6,1,40,80,0.2235
6,1,40,160,0.2235
6,1,40,320,0.2235
6,1,40,640,0.2235
6,1,40,1280,0.2235
6,1,40,2560,0.2235
6,1,80,5,0.221
6,1,80,10,0.221
6,1,80,20,0.221
6,1,80,40,0.221
6,1,80,80,0.221
6,1,80,160,0.221
6,1,80,320,0.221
6,1,80,640,0.221
6,1,80,1280,0.221
6,1,80,2560,0.221
6,1,160,5,0.219254
6,1,160,10,0.219254
6,1,160,20,0.219254
6,1,160,40,0.219254
6,1,160,80,0.219254
6,1,160,160,0.219254
6,1,160,320,0.219254
6,1,160,640,0.219254
6,1,160,1280,0.219254
6,1,160,2560,0.219254
6,1,320,5,0.220766
6,1,320,10,0.218851
6,1,320,20,0.218649
6,1,320,40,0.218649
6,1,320,80,0.218649
6,1,320,160,0.218649
6,1,320,320,0.218649
6,1,320,640,0.218649
6,1,320,1280,0.218649
6,1,320,2560,0.218649
6,1,640,5,0.228958
6,1,640,10,0.222292
6,1,640,20,0.220521
6,1,640,40,0.220521
6,1,640,80,0.220521
6,1,640,160,0.220521
6,1,640,320,0.220521
6,1,640,640,0.220521
6,1,640,1280,0.220521
6,1,640,2560,0.220521
6,1,1280,5,0.243415
6,1,1280,10,0.235379
6,1,1280,20,0.227567
6,1,1280,40,0.225893
6,1,1280,80,0.225335
6,1,1280,160,0.225335
6,1,1280,320,0.225335
6,1,1280,640,0.225335
6,1,1280,1280,0.225335
6,1,1280,2560,0.225335
6,1,2560,5,0.266536
6,1,2560,10,0.250651
6,1,2560,20,0.242188
6,1,2560,40,0.234245
6,1,2560,80,0.232292
6,1,2560,160,0.23138
6,1,2560,320,0.23138
6,1,2560,640,0.23138
6,1,2560,1280,0.23138
6,1,2560,2560,0.23138
7,0,20,5,0.12
7,0,20,10,0.1077
7,0,20,20,0.0961
7,0,20,40,0.0892
7,0,20,80,0.0822
7,0,20,160,0.0821
7,0,20,320,0.0821
7,0,20,640,0.0821
7,0,20,1280,0.0821
7,0,20,2560,0.0821
7,0,40,5,0.1384
7,0,40,10,0.1202
7,0,40,20,0.1079
7,0,40,40,0.0955
7,0,40,80,0.0893
7,0,40,160,0.0893
7,0,40,320,0.0893
7,0,40,640,0.0893
7,0,40,1280,0.0893
7,0,40,2560,0.0893
7,0,80,5,0.1591
7,0,80,10,0.1384
7,0,80,20,0.1208
7,0,80,40,0.1078
7,0,80,80,0.0954
7,0,80,160,0.0889
7,0,80,320,0.0884
7,0,80,640,0.0884
7,0,80,1280,0.0884
7,0,80,2560,0.0884
7,0,160,5,0.185484
7,0,160,10,0.158871
7,0,160,20,0.13881
7,0,160,40,0.120968
7,0,160,80,0.108065
7,0,160,160,0.095665
7,0,160,320,0.090323
7,0,160,640,0.090323
7,0,160,1280,0.090323
7,0,160,2560,0.090323
7,0,320,5,0.220363
7,0,320,10,0.18629
7,0,320,20,0.158871
7,0,320,40,0.138609
7,0,320,80,0.120968
7,0,320,160,0.108065
7,0,320,320,0.10252
7,0,320,640,0.10252
7,0,320,1280,0.10252
7,0,320,2560,0.10252
7,0,640,5,0.240729
7,0,640,10,0.221458
7,0,640,20,0.187708
7,0,640,40,0.160208
7,0,640,80,0.139792
7,0,640,160,0.121667
7,0,640,320,0.118646
7,0,640,640,0.118646
7,0,640,1280,0.118646
7,0,640,2560,0.118646
7,0,1280,5,0.261942
7,0,1280,10,0.245089
7,0,1280,20,0.226228
7,0,1280,40,0.191629
7,0,1280,80,0.164062
7,0,1280,160,0.151116
7,0,1280,320,0.151116
7,0,1280,640,0.151116
7,0,1280,1280,0.151116
7,0,1280,2560,0.151116
7,0,2560,5,0.284375
7,0,2560,10,0.270182
7,0,2560,20,0.252995
7,0,2560,40,0.234896
7,0,2560,80,0.198958
7,0,2560,160,0.172266
7,0,2560,320,0.158594
7,0,2560,640,0.158594
7,0,2560,1280,0.158594
7,0,2560,2560,0.158594
7,0.1,20,5,0.1396
7,0.1,20,10,0.1363
7,0.1,20,20,0.136
7,0.1,20,40,0.136
7,0.1,20,80,0.136
7,0.1,20,160,0.136
7,0.1,20,320,0.136
7,0.1,20,640,0.136
7,0.1,20,1280,0.136
7,0.1,20,2560,0.136
7,0.1,40,5,0.1492
7,0.1,40,10,0.14
7,0.1,40,20,0.1364
7,0.1,40,40,0.1364
7,0.1,40,80,0.1364
7,0.1,40,160,0.1364
7,0.1,40,320,0.1364
7,0.1,40,640,0.1364
7,0.1,40,1280,0.1364
7,0.1,40,2560,0.1364
7,0.1,80,5,0.166
7,0.1,80,10,0.1499
7,0.1,80,20,0.1409
7,0.1,80,40,0.1368
7,0.1,80,80,0.1367
7,0.1,80,160,0.1367
7,0.1,80,320,0.1367
7,0.1,80,640,0.1367
7,0.1,80,1280,0.1367
7,0.1,80,2560,0.1367
7,0.1,160,5,0.191532
7,0.1,160,10,0.165726
7,0.1,160,20,0.150403
7,0.1,160,40,0.141028
7,0.1,160,80,0.136996
7,0.1,160,160,0.136996
7,0.1,160,320,0.136996
7,0.1,160,640,0.136996
7,0.1,160,1280,0.136996
7,0.1,160,2560,0.136996
7,0.1,320,5,0.223185
7,0.1,320,10,0.191835
7,0.1,320,20,0.166331
7,0.1,320,40,0.151008
7,0.1,320,80,0.141028
7,0.1,320,160,0.141028
7,0.1,320,320,0.141028
7,0.1,320,640,0.141028
7,0.1,320,1280,0.141028
7,0.1,320,2560,0.141028
7,0.1,640,5,0.241354
7,0.1,640,10,0.224062
7,0.1,640,20,0.193021
7,0.1,640,40,0.167917
7,0.1,640,80,0.1525
7,0.1,640,160,0.150625
7,0.1,640,320,0.150625
7,0.1,640,640,0.150625
7,0.1,640,1280,0.150625
7,0.1,640,2560,0.150625
7,0.1,1280,5,0.261942
7,0.1,1280,10,0.245536
7,0.1,1280,20,0.228683
7,0.1,1280,40,0.197321
7,0.1,1280,80,0.171875
7,0.1,1280,160,0.160714
7,0.1,1280,320,0.160714
7,0.1,1280,640,0.160714
7,0.1,1280,1280,0.160714
7,0.1,1280,2560,0.160714
7,0.1,2560,5,0.284375
7,0.1,2560,10,0.270312
7,0.1,2560,20,0.253125
7,0.1,2560,40,0.236328
7,0.1,2560,80,0.204297
7,0.1,2560,160,0.179557
7,0.1,2560,320,0.168229
7,0.1,2560,640,0.168229
7,0.1,2560,1280,0.168229
7,0.1,2560,2560,0.168229
7,0.2,20,5,0.1591
7,0.2,20,10,0.1567
7,0.2,20,20,0.1565
7,0.2,20,40,0.1565
7,0.2,20,80,0.1565
7,0.2,20,160,0.1565
7,0.2,20,320,0.1565
7,0.2,20,640,0.1565
7,0.2,20,1280,0.1565
7,0.2,20,2560,0.1565
7,0.2,40,5,0.1637
7,0.2,40,10,0.158
7,0.2,40,20,0.1563
7,0.2,40,40,0.1563
7,0.2,40,80,0.1563
7,0.2,40,160,0.1563
7,0.2,40,320,0.1563
7,0.2,40,640,0.1563
7,0.2,40,1280,0.1563
7,0.2,40,2560,0.1563
7,0.2,80,5,0.1731
7,0.2,80,10,0.1621
7,0.2,80,20,0.1575
7,0.2,80,40,0.1566
7,0.2,80,80,0.1566
7,0.2,80,160,0.1566
7,0.2,80,320,0.1566
7,0.2,80,640,0.1566
7,0.2,80,1280,0.1566
7,0.2,80,2560,0.1566
7,0.2,160,5,0.195363
7,0.2,160,10,0.173992
7,0.2,160,20,0.162198
7,0.2,160,40,0.158266
7,0.2,160,80,0.157863
7,0.2,160,160,0.157863
7,0.2,160,320,0.157863
7,0.2,160,640,0.157863
7,0.2,160,1280,0.157863
7,0.2,160,2560,0.157863
7,0.2,320,5,0.224294
7,0.2,320,10,0.19627
7,0.2,320,20,0.174496
7,0.2,320,40,0.162601
7,0.2,320,80,0.159073
7,0.2,320,160,0.159073
7,0.2,320,320,0.159073
7,0.2,320,640,0.159073
7,0.2,320,1280,0.159073
7,0.2,320,2560,0.159073
7,0.2,640,5,0.241875
7,0.2,640,10,0.225729
7,0.2,640,20,0.197708
7,0.2,640,40,0.176146
7,0.2,640,80,0.164583
7,0.2,640,160,0.164583
7,0.2,640,320,0.164583
7,0.2,640,640,0.164583
7,0.2,640,1280,0.164583
7,0.2,640,2560,0.164583
7,0.2,1280,5,0.262054
7,0.2,1280,10,0.245982
7,0.2,1280,20,0.230246
7,0.2,1280,40,0.201563
7,0.2,1280,80,0.180246
7,0.2,1280,160,0.171205
7,0.2,1280,320,0.171205
7,0.2,1280,640,0.171205
7,0.2,1280,1280,0.171205
7,0.2,1280,2560,0.171205
7,0.2,2560,5,0.284505
7,0.2,2560,10,0.270443
7,0.2,2560,20,0.253255
7,0.2,2560,40,0.238542
7,0.2,2560,80,0.208464
7,0.2,2560,160,0.186849
7,0.2,2560,320,0.177604
7,0.2,2560,640,0.177604
7,0.2,2560,1280,0.177604
7,0.2,2560,2560,0.177604
7,0.3,20,5,0.1721
7,0.3,20,10,0.1709
7,0.3,20,20,0.1709
7,0.3,20,40,0.1709
7,0.3,20,80,0.1709
7,0.3,20,160,0.1709
7,0.3,20,320,0.1709
7,0.3,20,640,0.1709
7,0.3,20,1280,0.1709
7,0.3,20,2560,0.1709
7,0.3,40,5,0.174
7,0.3,40,10,0.1714
7,0.3,40,20,0.171
7,0.3,40,40,0.171
7,0.3,40,80,0.171
7,0.3,40,160,0.171
7,0.3,40,320,0.171
7,0.3,40,640,0.171
7,0.3,40,1280,0.171
7,0.3,40,2560,0.171
7,0.3,80,5,0.1816
7,0.3,80,10,0.1732
7,0.3,80,20,0.1713
7,0.3,80,40,0.1713
7,0.3,80,80,0.1713
7,0.3,80,160,0.1713
7,0.3,80,320,0.1713
7,0.3,80,640,0.1713
7,0.3,80,1280,0.1713
7,0.3,80,2560,0.1713
7,0.3,160,5,0.199698
7,0.3,160,10,0.18125
7,0.3,160,20,0.173992
7,0.3,160,40,0.172077
7,0.3,160,80,0.172077
7,0.3,160,160,0.172077
7,0.3,160,320,0.172077
7,0.3,160,640,0.172077
7,0.3,160,1280,0.172077
7,0.3,160,2560,0.172077
7,0.3,320,5,0.22631
7,0.3,320,10,0.200101
7,0.3,320,20,0.181452
7,0.3,320,40,0.17369
7,0.3,320,80,0.173589
7,0.3,320,160,0.173589
7,0.3,320,320,0.173589
7,0.3,320,640,0.173589
7,0.3,320,1280,0.173589
7,0.3,320,2560,0.173589
7,0.3,640,5,0.242187
7,0.3,640,10,0.2275
7,0.3,640,20,0.201458
7,0.3,640,40,0.182813
7,0.3,640,80,0.176771
7,0.3,640,160,0.176771
7,0.3,640,320,0.176771
7,0.3,640,640,0.176771
7,0.3,640,1280,0.176771
7,0.3,640,2560,0.176771
7,0.3,1280,5,0.262165
7,0.3,1280,10,0.245982
7,0.3,1280,20,0.23192
7,0.3,1280,40,0.205915
7,0.3,1280,80,0.186719
7,0.3,1280,160,0.180692
7,0.3,1280,320,0.180692
7,0.3,1280,640,0.180692
7,0.3,1280,1280,0.180692
7,0.3,1280,2560,0.180692
7,0.3,2560,5,0.284635
7,0.3,2560,10,0.270573
7,0.3,2560,20,0.253906
7,0.3,2560,40,0.239453
7,0.3,2560,80,0.213672
7,0.3,2560,160,0.194271
7,0.3,2560,320,0.187109
7,0.3,2560,640,0.187109
7,0.3,2560,1280,0.187109
7,0.3,2560,2560,0.187109
7,0.4,20,5,0.1824
7,0.4,20,10,0.1824
7,0.4,20,20,0.1824
7,0.4,20,40,0.1824
7,0.4,20,80,0.1824
7,0.4,20,160,0.1824
7,0.4,20,320,0.1824
7,0.4,20,640,0.1824
7,0.4,20,1280,0.1824
7,0.4,20,2560,0.1824
7,0.4,40,5,0.1832
7,0.4,40,10,0.1818
7,0.4,40,20,0.1818
7,0.4,40,40,0.1818
7,0.4,40,80,0.1818
7,0.4,40,160,0.1818
7,0.4,40,320,0.1818
7,0.4,40,640,0.1818
7,0.4,40,1280,0.1818
7,0.4,40,2560,0.1818
7,0.4,80,5,0.1886
7,0.4,80,10,0.183
7,0.4,80,20,0.1822
7,0.4,80,40,0.1822
7,0.4,80,80,0.1822
7,0.4,80,160,0.1822
7,0.4,80,320,0.1822
7,0.4,80,640,0.1822
7,0.4,80,1280,0.1822
7,0.4,80,2560,0.1822
7,0.4,160,5,0.203931
7,0.4,160,10,0.188609
7,0.4,160,20,0.183367
7,0.4,160,40,0.183367
7,0.4,160,80,0.183367
7,0.4,160,160,0.183367
7,0.4,160,320,0.183367
7,0.4,160,640,0.183367
7,0.4,160,1280,0.183367
7,0.4,160,2560,0.183367
7,0.4,320,5,0.227722
7,0.4,320,10,0.204839
7,0.4,320,20,0.188911
7,0.4,320,40,0.182964
7,0.4,320,80,0.182964
7,0.4,320,160,0.182964
7,0.4,320,320,0.182964
7,0.4,320,640,0.182964
7,0.4,320,1280,0.182964
7,0.4,320,2560,0.182964
7,0.4,640,5,0.242187
7,0.4,640,10,0.228437
7,0.4,640,20,0.206667
7,0.4,640,40,0.190104
7,0.4,640,80,0.184896
7,0.4,640,160,0.184896
7,0.4,640,320,0.184896
7,0.4,640,640,0.184896
7,0.4,640,1280,0.184896
7,0.4,640,2560,0.184896
7,0.4,1280,5,0.262388
7,0.4,1280,10,0.24654
7,0.4,1280,20,0.233371
7,0.4,1280,40,0.211161
7,0.4,1280,80,0.194531
7,0.4,1280,160,0.188951
7,0.4,1280,320,0.188951
7,0.4,1280,640,0.188951
7,0.4,1280,1280,0.188951
7,0.4,1280,2560,0.188951
7,0.4,2560,5,0.284635
7,0.4,2560,10,0.270703
7,0.4,2560,20,0.253906
7,0.4,2560,40,0.239974
7,0.4,2560,80,0.217708
7,0.4,2560,160,0.200781
7,0.4,2560,320,0.195964
7,0.4,2560,640,0.195964
7,0.4,2560,1280,0.195964
7,0.4,2560,2560,0.195964
7,0.5,20,5,0.1921
7,0.5,20,10,0.1921
7,0.5,20,20,0.1921
7,0.5,20,40,0.1921
7,0.5,20,80,0.1921
7,0.5,20,160,0.1921
7,0.5,20,320,0.1921
7,0.5,20,640,0.1921
7,0.5,20,1280,0.1921
7,0.5,20,2560,0.1921
7,0.5,40,5,0.1916
7,0.5,40,10,0.1911
7,0.5,40,20,0.1911
7,0.5,40,40,0.1911
7,0.5,40,80,0.1911
7,0.5,40,160,0.1911
7,0.5,40,320,0.1911
7,0.5,40,640,0.1911
7,0.5,40,1280,0.1911
7,0.5,40,2560,0.1911
7,0.5,80,5,0.1958
7,0.5,80,10,0.1923
7,0.5,80,20,0.192
7,0.5,80,40,0.192
7,0.5,80,80,0.192
7,0.5,80,160,0.192
7,0.5,80,320,0.192
7,0.5,80,640,0.192
7,0.5,80,1280,0.192
7,0.5,80,2560,0.192
7,0.5,160,5,0.207056
7,0.5,160,10,0.195968
7,0.5,160,20,0.193145
7,0.5,160,40,0.193145
7,0.5,160,80,0.193145
7,0.5,160,160,0.193145
7,0.5,160,320,0.193145
7,0.5,160,640,0.193145
7,0.5,160,1280,0.193145
7,0.5,160,2560,0.193145
7,0.5,320,5,0.228831
7,0.5,320,10,0.207661
7,0.5,320,20,0.196573
7,0.5,320,40,0.193851
7,0.5,320,80,0.193851
7,0.5,320,160,0.193851
7,0.5,320,320,0.193851
7,0.5,320,640,0.193851
7,0.5,320,1280,0.193851
7,0.5,320,2560,0.193851
7,0.5,640,5,0.242604
7,0.5,640,10,0.229896
7,0.5,640,20,0.20875
7,0.5,640,40,0.197813
7,0.5,640,80,0.195937
7,0.5,640,160,0.195937
7,0.5,640,320,0.195937
7,0.5,640,640,0.195937
7,0.5,640,1280,0.195937
7,0.5,640,2560,0.195937
7,0.5,1280,5,0.262388
7,0.5,1280,10,0.246875
7,0.5,1280,20,0.235156
7,0.5,1280,40,0.21317
7,0.5,1280,80,0.202232
7,0.5,1280,160,0.199888
7,0.5,1280,320,0.199888
7,0.5,1280,640,0.199888
7,0.5,1280,1280,0.199888
7,0.5,1280,2560,0.199888
7,0.5,2560,5,0.284635
7,0.5,2560,10,0.270443
7,0.5,2560,20,0.253906
7,0.5,2560,40,0.241276
7,0.5,2560,80,0.220052
7,0.5,2560,160,0.208073
7,0.5,2560,320,0.204557
7,0.5,2560,640,0.204557
7,0.5,2560,1280,0.204557
7,0.5,2560,2560,0.204557
7,0.6,20,5,0.2004
7,0.6,20,10,0.2004
7,0.6,20,20,0.2004
7,0.6,20,40,0.2004
7,0.6,20,80,0.2004
7,0.6,20,160,0.2004
7,0.6,20,320,0.2004
7,0.6,20,640,0.2004
7,0.6,20,1280,0.2004
7,0.6,20,2560,0.2004
7,0.6,40,5,0.1993
7,0.6,40,10,0.1992
7,0.6,40,20,0.1992
7,0.6,40,40,0.1992
7,0.6,40,80,0.1992
7,0.6,40,160,0.1992
7,0.6,40,320,0.1992
7,0.6,40,640,0.1992
7,0.6,40,1280,0.1992
7,0.6,40,2560,0.1992
7,0.6,80,5,0.2022
7,0.6,80,10,0.1997
7,0.6,80,20,0.1995
7,0.6,80,40,0.1995
7,0.6,80,80,0.1995
7,0.6,80,160,0.1995
7,0.6,80,320,0.1995
7,0.6,80,640,0.1995
7,0.6,80,1280,0.1995
7,0.6,80,2560,0.1995
7,0.6,160,5,0.210887
7,0.6,160,10,0.202319
7,0.6,160,20,0.200806
7,0.6,160,40,0.200806
7,0.6,160,80,0.200806
7,0.6,160,160,0.200806
7,0.6,160,320,0.200806
7,0.6,160,640,0.200806
7,0.6,160,1280,0.200806
7,0.6,160,2560,0.200806
7,0.6,320,5,0.229234
7,0.6,320,10,0.211794
7,0.6,320,20,0.202016
7,0.6,320,40,0.200806
7,0.6,320,80,0.200806
7,0.6,320,160,0.200806
7,0.6,320,320,0.200806
7,0.6,320,640,0.200806
7,0.6,320,1280,0.200806
7,0.6,320,2560,0.200806
7,0.6,640,5,0.243229
7,0.6,640,10,0.230417
7,0.6,640,20,0.212708
7,0.6,640,40,0.203854
7,0.6,640,80,0.202187
7,0.6,640,160,0.202187
7,0.6,640,320,0.202187
7,0.6,640,640,0.202187
7,0.6,640,1280,0.202187
7,0.6,640,2560,0.202187
7,0.6,1280,5,0.262723
7,0.6,1280,10,0.247098
7,0.6,1280,20,0.235714
7,0.6,1280,40,0.217076
7,0.6,1280,80,0.208036
7,0.6,1280,160,0.206362
7,0.6,1280,320,0.206362
7,0.6,1280,640,0.206362
7,0.6,1280,1280,0.206362
7,0.6,1280,2560,0.206362
7,0.6,2560,5,0.284635
7,0.6,2560,10,0.270443
7,0.6,2560,20,0.254167
7,0.6,2560,40,0.242057
7,0.6,2560,80,0.223437
7,0.6,2560,160,0.214974
7,0.6,2560,320,0.21263
7,0.6,2560,640,0.21263
7,0.6,2560,1280,0.21263
7,0.6,2560,2560,0.21263
7,0.7,20,5,0.2078
7,0.7,20,10,0.2078
7,0.7,20,20,0.2078
7,0.7,20,40,0.2078
7,0.7,20,80,0.2078
7,0.7,20,160,0.2078
7,0.7,20,320,0.2078
7,0.7,20,640,0.2078
7,0.7,20,1280,0.2078
7,0.7,20,2560,0.2078
7,0.7,40,5,0.2058
7,0.7,40,10,0.2057
7,0.7,40,20,0.2057
7,0.7,40,40,0.2057
7,0.7,40,80,0.2057
7,0.7,40,160,0.2057
7,0.7,40,320,0.2057
7,0.7,40,640,0.2057
7,0.7,40,1280,0.2057
7,0.7,40,2560,0.2057
7,0.7,80,5,0.2076
7,0.7,80,10,0.2055
7,0.7,80,20,0.2055
7,0.7,80,40,0.2055
7,0.7,80,80,0.2055
7,0.7,80,160,0.2055
7,0.7,80,320,0.2055
7,0.7,80,640,0.2055
7,0.7,80,1280,0.2055
7,0.7,80,2560,0.2055
7,0.7,160,5,0.214919
7,0.7,160,10,0.207157
7,0.7,160,20,0.206552
7,0.7,160,40,0.206552
7,0.7,160,80,0.206552
7,0.7,160,160,0.206552
7,0.7,160,320,0.206552
7,0.7,160,640,0.206552
7,0.7,160,1280,0.206552
7,0.7,160,2560,0.206552
7,0.7,320,5,0.230343
7,0.7,320,10,0.215625
7,0.7,320,20,0.207661
7,0.7,320,40,0.206754
7,0.7,320,80,0.206754
7,0.7,320,160,0.206754
7,0.7,320,320,0.206754
7,0.7,320,640,0.206754
7,0.7,320,1280,0.206754
7,0.7,320,2560,0.206754
7,0.7,640,5,0.243646
7,0.7,640,10,0.231458
7,0.7,640,20,0.216771
7,0.7,640,40,0.209271
7,0.7,640,80,0.208125
7,0.7,640,160,0.208125
7,0.7,640,320,0.208125
7,0.7,640,640,0.208125
7,0.7,640,1280,0.208125
7,0.7,640,2560,0.208125
7,0.7,1280,5,0.262835
7,0.7,1280,10,0.247321
7,0.7,1280,20,0.236272
7,0.7,1280,40,0.221317
7,0.7,1280,80,0.213839
7,0.7,1280,160,0.212277
7,0.7,1280,320,0.212277
7,0.7,1280,640,0.212277
7,0.7,1280,1280,0.212277
7,0.7,1280,2560,0.212277
7,0.7,2560,5,0.284635
7,0.7,2560,10,0.270573
7,0.7,2560,20,0.254688
7,0.7,2560,40,0.243359
7,0.7,2560,80,0.228125
7,0.7,2560,160,0.219661
7,0.7,2560,320,0.217969
7,0.7,2560,640,0.217969
7,0.7,2560,1280,0.217969
7,0.7,2560,2560,0.217969
7,0.8,20,5,0.2141
7,0.8,20,10,0.2141
7,0.8,20,20,0.2141
7,0.8,20,40,0.2141
7,0.8,20,80,0.2141
7,0.8,20,160,0.2141
7,0.8,20,320,0.2141
7,0.8,20,640,0.2141
7,0.8,20,1280,0.2141
7,0.8,20,2560,0.2141
7,0.8,40,5,0.2118
7,0.8,40,10,0.2118
7,0.8,40,20,0.2118
7,0.8,40,40,0.2118
7,0.8,40,80,0.2118
7,0.8,40,160,0.2118
7,0.8,40,320,0.2118
7,0.8,40,640,0.2118
7,0.8,40,1280,0.2118
7,0.8,40,2560,0.2118
7,0.8,80,5,0.2124
7,0.8,80,10,0.2112
7,0.8,80,20,0.2112
7,0.8,80,40,0.2112
7,0.8,80,80,0.2112
7,0.8,80,160,0.2112
7,0.8,80,320,0.2112
7,0.8,80,640,0.2112
7,0.8,80,1280,0.2112
7,0.8,80,2560,0.2112
7,0.8,160,5,0.217641
7,0.8,160,10,0.212198
7,0.8,160,20,0.21129
7,0.8,160,40,0.21129
7,0.8,160,80,0.21129
7,0.8,160,160,0.21129
7,0.8,160,320,0.21129
7,0.8,160,640,0.21129
7,0.8,160,1280,0.21129
7,0.8,160,2560,0.21129
7,0.8,320,5,0.23125
